longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,bedroom_room_ration
-122.21,37.76,52.0,1420.0,314.0,1085,300.0,1.7546,80600.0,NEAR BAY,0.2211267605633803
-122.21,37.77,52.0,591.0,173.0,353,137.0,4.0904,80600.0,NEAR BAY,0.2927241962774958
-122.21,37.77,52.0,745.0,153.0,473,149.0,2.6765,88800.0,NEAR BAY,0.20536912751677852
-122.2,37.77,49.0,2272.0,498.0,1621,483.0,2.4338,102400.0,NEAR BAY,0.21919014084507044
-122.21,37.77,46.0,1234.0,375.0,1183,354.0,2.3309,98700.0,NEAR BAY,0.3038897893030794
-122.21,37.77,43.0,1017.0,328.0,836,277.0,2.2604,100000.0,NEAR BAY,0.3225172074729597
-122.19,37.77,42.0,932.0,254.0,900,263.0,1.8039,92300.0,NEAR BAY,0.27253218884120173
-122.2,37.77,39.0,2689.0,597.0,1888,537.0,2.2562,94800.0,NEAR BAY,0.2220156191892897
-122.2,37.77,41.0,1547.0,415.0,1024,341.0,2.0562,102000.0,NEAR BAY,0.2682611506140918
-122.2,37.78,52.0,2300.0,443.0,1225,423.0,3.5398,158400.0,NEAR BAY,0.19260869565217392
-122.2,37.78,39.0,1752.0,399.0,1071,376.0,3.1167,121600.0,NEAR BAY,0.22773972602739725
-122.2,37.78,50.0,1867.0,403.0,1128,378.0,2.5401,129100.0,NEAR BAY,0.2158543117300482
-122.2,37.77,43.0,2430.0,502.0,1537,484.0,2.898,121400.0,NEAR BAY,0.20658436213991768
-122.21,37.78,44.0,1729.0,414.0,1240,393.0,2.3125,102800.0,NEAR BAY,0.23944476576055523
-122.19,37.78,52.0,1026.0,180.0,469,168.0,2.875,160000.0,NEAR BAY,0.17543859649122806
-122.19,37.77,52.0,2170.0,428.0,1086,425.0,3.3715,143900.0,NEAR BAY,0.19723502304147467
-122.19,37.77,52.0,2329.0,445.0,1144,417.0,3.5114,151200.0,NEAR BAY,0.1910691283812795
-122.19,37.78,52.0,2492.0,415.0,1109,375.0,4.3125,164400.0,NEAR BAY,0.16653290529695025
-122.19,37.78,52.0,2198.0,397.0,984,369.0,3.22,156500.0,NEAR BAY,0.18061874431301184
-122.18,37.78,33.0,142.0,31.0,575,47.0,3.875,225000.0,NEAR BAY,0.21830985915492956
-122.19,37.78,49.0,1183.0,205.0,496,209.0,5.2328,174200.0,NEAR BAY,0.17328825021132713
-122.19,37.78,52.0,1070.0,193.0,555,190.0,3.7262,166900.0,NEAR BAY,0.18037383177570093
-122.2,37.78,45.0,1766.0,332.0,869,327.0,4.5893,163500.0,NEAR BAY,0.18799546998867497
-122.18,37.79,39.0,617.0,95.0,236,106.0,5.2578,253000.0,NEAR BAY,0.1539708265802269
-122.18,37.79,41.0,1411.0,233.0,626,214.0,7.0875,240700.0,NEAR BAY,0.16513111268603828
-122.18,37.79,46.0,2109.0,387.0,922,329.0,3.9712,208100.0,NEAR BAY,0.18349928876244664
-122.19,37.79,47.0,1229.0,243.0,582,256.0,2.9514,198100.0,NEAR BAY,0.19772172497965826
-122.19,37.79,50.0,954.0,217.0,546,201.0,2.6667,172800.0,NEAR BAY,0.22746331236897274
-122.18,37.81,37.0,1643.0,262.0,620,266.0,5.4446,336700.0,NEAR BAY,0.1594643944004869
-122.18,37.8,34.0,1355.0,195.0,442,195.0,6.2838,318200.0,NEAR BAY,0.14391143911439114
-122.18,37.8,23.0,2317.0,336.0,955,328.0,6.7527,285800.0,NEAR BAY,0.14501510574018128
-122.13,37.77,24.0,2459.0,317.0,916,324.0,7.0712,293000.0,NEAR BAY,0.12891419276128507
-122.16,37.79,22.0,12842.0,2048.0,4985,1967.0,5.9849,371000.0,NEAR BAY,0.15947671702227068
-122.17,37.78,42.0,1524.0,260.0,651,267.0,3.6875,157300.0,NEAR BAY,0.17060367454068243
-122.17,37.77,30.0,3326.0,746.0,1704,703.0,2.875,135300.0,NEAR BAY,0.2242934455802766
-122.18,37.78,43.0,1985.0,440.0,1085,407.0,3.4205,136700.0,NEAR BAY,0.2216624685138539
-122.18,37.78,50.0,1642.0,322.0,713,284.0,3.2984,160700.0,NEAR BAY,0.1961023142509135
-122.17,37.78,49.0,893.0,177.0,468,181.0,3.875,140600.0,NEAR BAY,0.19820828667413215
-122.17,37.78,52.0,653.0,128.0,296,121.0,4.175,144000.0,NEAR BAY,0.19601837672281777
-122.16,37.77,47.0,1256.0,,570,218.0,4.375,161900.0,NEAR BAY,
-122.16,37.77,48.0,977.0,194.0,446,180.0,4.7708,156300.0,NEAR BAY,0.1985670419651996
-122.16,37.77,45.0,2324.0,397.0,968,384.0,3.5739,176000.0,NEAR BAY,0.17082616179001722
-122.16,37.77,39.0,1583.0,349.0,857,316.0,3.0958,145800.0,NEAR BAY,0.2204674668351232
-122.17,37.77,39.0,1612.0,342.0,912,322.0,3.3958,141900.0,NEAR BAY,0.21215880893300249
-122.17,37.77,31.0,2424.0,533.0,1360,452.0,1.871,90700.0,NEAR BAY,0.2198844884488449
-122.17,37.76,41.0,1594.0,367.0,1074,355.0,1.9356,90600.0,NEAR BAY,0.2302383939774153
-122.17,37.76,47.0,2118.0,413.0,965,382.0,2.1842,107900.0,NEAR BAY,0.19499527856468366
-122.18,37.76,37.0,1575.0,358.0,933,320.0,2.2917,107000.0,NEAR BAY,0.2273015873015873
-122.17,37.76,38.0,1764.0,397.0,987,354.0,2.4333,98200.0,NEAR BAY,0.22505668934240364
-122.18,37.76,50.0,1187.0,261.0,907,246.0,1.9479,89500.0,NEAR BAY,0.21988205560235888
-122.18,37.76,52.0,754.0,175.0,447,165.0,3.9063,93800.0,NEAR BAY,0.23209549071618038
-122.18,37.76,49.0,2308.0,452.0,1299,451.0,1.8407,96700.0,NEAR BAY,0.19584055459272098
-122.18,37.77,27.0,909.0,236.0,396,157.0,2.0786,97500.0,NEAR BAY,0.25962596259625964
-122.18,37.77,42.0,1180.0,257.0,877,268.0,2.8125,97300.0,NEAR BAY,0.21779661016949153
-122.18,37.76,43.0,2018.0,408.0,1111,367.0,1.8913,91200.0,NEAR BAY,0.20218037661050545
-122.19,37.76,49.0,1368.0,282.0,790,269.0,1.7056,91400.0,NEAR BAY,0.20614035087719298
-122.18,37.77,52.0,2744.0,547.0,1479,554.0,2.2768,96200.0,NEAR BAY,0.19934402332361517
-122.18,37.77,51.0,2107.0,471.0,1173,438.0,3.2552,120100.0,NEAR BAY,0.2235405790223066
-122.18,37.77,52.0,1748.0,362.0,1029,366.0,2.0556,100000.0,NEAR BAY,0.20709382151029748
-122.19,37.76,52.0,2024.0,391.0,1030,350.0,2.4659,94700.0,NEAR BAY,0.19318181818181818
-122.2,37.76,47.0,1116.0,259.0,826,279.0,1.75,85700.0,NEAR BAY,0.23207885304659498
-122.19,37.77,41.0,2036.0,510.0,1412,454.0,2.0469,89300.0,NEAR BAY,0.2504911591355599
-122.19,37.77,45.0,1852.0,393.0,1132,349.0,2.7159,101400.0,NEAR BAY,0.21220302375809935
-122.19,37.76,41.0,921.0,207.0,522,159.0,1.2083,72500.0,NEAR BAY,0.2247557003257329
-122.19,37.76,45.0,995.0,238.0,630,237.0,1.925,74100.0,NEAR BAY,0.23919597989949748
-122.2,37.75,36.0,606.0,132.0,531,133.0,1.5809,70000.0,NEAR BAY,0.21782178217821782
-122.2,37.76,37.0,2680.0,736.0,1925,667.0,1.4097,84600.0,NEAR BAY,0.2746268656716418
-122.19,37.76,38.0,1493.0,370.0,1144,351.0,0.7683,81800.0,NEAR BAY,0.2478231748158071
-122.19,37.75,19.0,2207.0,565.0,1481,520.0,1.3194,81400.0,NEAR BAY,0.2560036248300861
-122.19,37.75,28.0,856.0,189.0,435,162.0,0.8012,81800.0,NEAR BAY,0.2207943925233645
-122.19,37.76,26.0,1293.0,297.0,984,303.0,1.9479,85800.0,NEAR BAY,0.2296983758700696
-122.19,37.74,36.0,847.0,212.0,567,159.0,1.1765,87100.0,NEAR BAY,0.2502951593860685
-122.18,37.74,42.0,541.0,154.0,380,123.0,2.3456,83500.0,NEAR BAY,0.2846580406654344
-122.19,37.73,44.0,1066.0,253.0,825,244.0,2.1538,79700.0,NEAR BAY,0.2373358348968105
-122.19,37.74,43.0,707.0,147.0,417,155.0,2.5139,83400.0,NEAR BAY,0.2079207920792079
-122.19,37.73,45.0,1528.0,291.0,801,287.0,1.2625,84700.0,NEAR BAY,0.19044502617801048
-122.18,37.73,42.0,909.0,215.0,646,198.0,2.9063,80000.0,NEAR BAY,0.23652365236523654
-122.18,37.73,43.0,1391.0,293.0,855,285.0,2.5192,76400.0,NEAR BAY,0.21063982746225737
-122.18,37.73,44.0,548.0,119.0,435,136.0,2.1111,79700.0,NEAR BAY,0.21715328467153286
-122.18,37.73,42.0,4074.0,874.0,2736,780.0,2.455,82400.0,NEAR BAY,0.21453117329405988
-122.17,37.74,41.0,1613.0,445.0,1481,414.0,2.4028,97700.0,NEAR BAY,0.2758834469931804
-122.17,37.74,47.0,463.0,134.0,327,137.0,2.15,97200.0,NEAR BAY,0.2894168466522678
-122.17,37.74,43.0,818.0,193.0,494,179.0,2.4776,101600.0,NEAR BAY,0.23594132029339854
-122.17,37.73,43.0,1473.0,371.0,1231,341.0,2.1587,86500.0,NEAR BAY,0.25186693822131706
-122.18,37.74,35.0,504.0,126.0,323,109.0,1.8438,90500.0,NEAR BAY,0.25
-122.17,37.74,46.0,1026.0,226.0,749,225.0,3.0298,107600.0,NEAR BAY,0.2202729044834308
-122.17,37.74,46.0,769.0,183.0,693,178.0,2.25,84200.0,NEAR BAY,0.23797139141742524
-122.18,37.74,46.0,2103.0,391.0,1339,354.0,2.2467,88900.0,NEAR BAY,0.185924869234427
-122.18,37.75,45.0,330.0,76.0,282,80.0,4.0469,80700.0,NEAR BAY,0.23030303030303031
-122.18,37.75,46.0,941.0,218.0,621,195.0,1.325,87100.0,NEAR BAY,0.2316684378320935
-122.17,37.75,38.0,992.0,,732,259.0,1.6196,85100.0,NEAR BAY,
-122.18,37.75,45.0,990.0,261.0,901,260.0,2.1731,82000.0,NEAR BAY,0.2636363636363636
-122.19,37.75,36.0,1126.0,263.0,482,150.0,1.9167,82800.0,NEAR BAY,0.23357015985790408
-122.18,37.75,43.0,1036.0,233.0,652,213.0,2.069,84600.0,NEAR BAY,0.2249034749034749
-122.18,37.75,36.0,1047.0,214.0,651,166.0,1.712,82100.0,NEAR BAY,0.2043935052531041
-122.17,37.76,33.0,1280.0,307.0,999,286.0,2.5625,89300.0,NEAR BAY,0.23984375
-122.17,37.75,43.0,1587.0,320.0,907,306.0,1.9821,98300.0,NEAR BAY,0.20163831127914303
-122.17,37.75,41.0,1257.0,271.0,828,230.0,2.5043,92300.0,NEAR BAY,0.21559268098647574
-122.17,37.75,44.0,1218.0,248.0,763,254.0,2.3281,88800.0,NEAR BAY,0.20361247947454844
-122.17,37.75,48.0,1751.0,390.0,935,349.0,1.4375,90000.0,NEAR BAY,0.22272986864648772
-122.16,37.76,45.0,2299.0,514.0,1437,484.0,2.5122,95500.0,NEAR BAY,0.22357546759460636
-122.16,37.75,38.0,2457.0,624.0,1516,482.0,1.5625,91700.0,NEAR BAY,0.25396825396825395
-122.17,37.75,47.0,998.0,211.0,597,185.0,3.1587,100400.0,NEAR BAY,0.21142284569138275
-122.17,37.76,40.0,1685.0,343.0,949,342.0,1.8426,94800.0,NEAR BAY,0.20356083086053411
-122.16,37.76,46.0,1827.0,307.0,881,302.0,4.6696,164300.0,NEAR BAY,0.16803503010399562
-122.16,37.76,36.0,2781.0,574.0,1438,519.0,2.4598,155500.0,NEAR BAY,0.20640057533261416
-122.15,37.76,39.0,1823.0,286.0,763,270.0,6.0749,196900.0,NEAR BAY,0.1568842567196928
-122.14,37.77,27.0,2229.0,365.0,1297,355.0,4.8304,279100.0,NEAR BAY,0.16375056078959174
-122.14,37.76,34.0,1513.0,231.0,545,211.0,5.5701,252800.0,NEAR BAY,0.15267680105750164
-122.13,37.76,26.0,3266.0,491.0,1222,533.0,5.37,275400.0,NEAR BAY,0.15033680342927128
-122.12,37.75,33.0,1809.0,261.0,808,219.0,6.86,250000.0,NEAR BAY,0.14427860696517414
-122.12,37.75,28.0,794.0,111.0,329,109.0,7.6923,329800.0,NEAR BAY,0.1397984886649874
-122.14,37.75,36.0,690.0,105.0,299,109.0,4.0313,195500.0,NEAR BAY,0.15217391304347827
-122.14,37.75,33.0,1334.0,200.0,579,202.0,6.8323,255900.0,NEAR BAY,0.14992503748125938
-122.13,37.75,30.0,414.0,54.0,137,50.0,4.975,311100.0,NEAR BAY,0.13043478260869565
-122.13,37.75,36.0,768.0,93.0,229,93.0,5.3602,330000.0,NEAR BAY,0.12109375
-122.13,37.74,41.0,4400.0,666.0,1476,648.0,5.0,248900.0,NEAR BAY,0.15136363636363637
-122.16,37.75,46.0,954.0,161.0,429,154.0,2.925,142900.0,NEAR BAY,0.16876310272536688
-122.15,37.75,40.0,1445.0,256.0,849,255.0,3.8913,126300.0,NEAR BAY,0.17716262975778546
-122.15,37.75,44.0,1938.0,399.0,946,331.0,3.225,135800.0,NEAR BAY,0.20588235294117646
-122.15,37.74,41.0,856.0,178.0,571,191.0,3.1458,130600.0,NEAR BAY,0.20794392523364486
-122.16,37.75,24.0,1790.0,454.0,1137,386.0,2.537,107900.0,NEAR BAY,0.2536312849162011
-122.16,37.75,44.0,617.0,131.0,378,135.0,2.5568,111100.0,NEAR BAY,0.21231766612641814
-122.15,37.74,43.0,1383.0,275.0,853,272.0,3.5083,122000.0,NEAR BAY,0.19884309472161968
-122.15,37.74,49.0,1325.0,277.0,764,282.0,3.3125,118000.0,NEAR BAY,0.2090566037735849
-122.16,37.75,40.0,1227.0,294.0,928,261.0,1.8235,95200.0,NEAR BAY,0.2396088019559902
-122.16,37.75,35.0,667.0,140.0,406,133.0,3.8047,94300.0,NEAR BAY,0.2098950524737631
-122.17,37.74,34.0,1223.0,281.0,824,280.0,2.2917,92500.0,NEAR BAY,0.22976287816843827
-122.17,37.75,37.0,1379.0,287.0,835,259.0,2.4962,91800.0,NEAR BAY,0.20812182741116753
-122.16,37.74,43.0,1534.0,300.0,826,295.0,4.0417,109400.0,NEAR BAY,0.19556714471968709
-122.16,37.74,46.0,1029.0,181.0,567,211.0,3.4844,129500.0,NEAR BAY,0.17589893100097181
-122.16,37.74,52.0,771.0,147.0,355,144.0,4.1458,143400.0,NEAR BAY,0.19066147859922178
-122.16,37.74,47.0,824.0,223.0,533,166.0,2.625,98200.0,NEAR BAY,0.27063106796116504
-122.16,37.74,44.0,1097.0,239.0,609,215.0,2.0227,103100.0,NEAR BAY,0.2178669097538742
-122.29,37.9,49.0,1283.0,238.0,576,236.0,3.3333,276800.0,NEAR BAY,0.18550272798129383
-122.29,37.9,52.0,1604.0,263.0,594,286.0,5.337999999999999,270900.0,NEAR BAY,0.1639650872817955
-122.29,37.89,52.0,2248.0,422.0,870,377.0,3.4732,246200.0,NEAR BAY,0.18772241992882563
-122.3,37.9,38.0,2263.0,522.0,1027,509.0,3.5125,224200.0,NEAR BAY,0.23066725585505965
-122.29,37.89,52.0,1571.0,349.0,693,326.0,3.1375,229100.0,NEAR BAY,0.22215149586250796
-122.3,37.89,46.0,1520.0,402.0,815,375.0,2.8036,211600.0,NEAR BAY,0.2644736842105263
-122.3,37.9,15.0,5083.0,1212.0,2420,1146.0,4.5824,256100.0,NEAR BAY,0.23844186504033052
-122.3,37.89,36.0,1077.0,293.0,518,276.0,3.0208,206300.0,NEAR BAY,0.2720519962859796
-122.3,37.89,52.0,1248.0,283.0,620,275.0,4.0875,221300.0,NEAR BAY,0.2267628205128205
-122.33,37.89,42.0,1342.0,291.0,551,266.0,4.5268,207400.0,NEAR BAY,0.21684053651266766
-122.34,37.88,37.0,3061.0,930.0,2556,924.0,1.7375,350000.0,NEAR BAY,0.30382228030055536
-122.29,37.89,52.0,3171.0,698.0,1498,696.0,3.1795,218200.0,NEAR BAY,0.22011983601387575
-122.29,37.88,50.0,1211.0,261.0,523,227.0,3.8672,216700.0,NEAR BAY,0.21552436003303055
-122.29,37.89,52.0,979.0,175.0,374,153.0,5.1675,270600.0,NEAR BAY,0.1787538304392237
-122.29,37.89,52.0,2269.0,380.0,1004,371.0,5.1696,261400.0,NEAR BAY,0.16747465843984133
-122.28,37.88,52.0,1844.0,332.0,769,334.0,4.2614,261300.0,NEAR BAY,0.18004338394793926
-122.29,37.89,52.0,2178.0,421.0,940,423.0,5.0551,232200.0,NEAR BAY,0.19329660238751148
-122.27,37.9,42.0,1650.0,274.0,645,256.0,5.6228,375400.0,NEAR BAY,0.16606060606060605
-122.26,37.9,52.0,1927.0,279.0,705,288.0,7.8864,357300.0,NEAR BAY,0.14478463933575506
-122.27,37.9,52.0,2079.0,273.0,684,275.0,7.9556,374400.0,NEAR BAY,0.13131313131313133
-122.27,37.9,52.0,1803.0,240.0,572,236.0,6.1739999999999995,358800.0,NEAR BAY,0.13311148086522462
-122.27,37.9,52.0,2041.0,270.0,671,253.0,6.9414,417500.0,NEAR BAY,0.13228809407153355
-122.27,37.89,52.0,3046.0,373.0,975,365.0,8.8342,430500.0,NEAR BAY,0.12245567957977675
-122.28,37.9,52.0,2318.0,328.0,779,312.0,7.1754,362900.0,NEAR BAY,0.14150129421915444
-122.28,37.9,52.0,2003.0,250.0,658,244.0,10.0825,397000.0,NEAR BAY,0.12481278082875687
-122.28,37.9,52.0,2261.0,328.0,819,335.0,4.9083,346800.0,NEAR BAY,0.1450685537372844
-122.28,37.89,52.0,1225.0,169.0,412,168.0,5.7912,327100.0,NEAR BAY,0.13795918367346938
-122.28,37.89,52.0,2315.0,408.0,835,369.0,4.5893,290100.0,NEAR BAY,0.17624190064794817
-122.28,37.89,52.0,2070.0,329.0,722,306.0,5.4171,292000.0,NEAR BAY,0.15893719806763285
-122.28,37.89,52.0,2616.0,473.0,1085,487.0,4.125,270900.0,NEAR BAY,0.18081039755351683
-122.27,37.89,52.0,2640.0,366.0,973,355.0,7.266,371100.0,NEAR BAY,0.13863636363636364
-122.27,37.89,52.0,1978.0,293.0,723,272.0,5.3989,335600.0,NEAR BAY,0.14812942366026288
-122.26,37.9,37.0,2220.0,335.0,903,362.0,7.8336,371300.0,NEAR BAY,0.15090090090090091
-122.25,37.89,41.0,1125.0,195.0,356,181.0,6.1593,344000.0,NEAR BAY,0.17333333333333334
-122.26,37.89,52.0,3078.0,494.0,1005,462.0,6.381,342200.0,NEAR BAY,0.16049382716049382
-122.26,37.89,52.0,3706.0,531.0,1205,504.0,6.6828,370900.0,NEAR BAY,0.14328116567728008
-122.25,37.89,37.0,3000.0,457.0,987,450.0,7.5385,350000.0,NEAR BAY,0.15233333333333332
-122.25,37.89,42.0,2863.0,460.0,1031,448.0,6.7138,368600.0,NEAR BAY,0.16067062521830247
-122.26,37.88,52.0,2551.0,417.0,894,404.0,6.2425,391800.0,NEAR BAY,0.1634653077224618
-122.26,37.88,52.0,2255.0,410.0,823,377.0,5.7979,415300.0,NEAR BAY,0.18181818181818182
-122.27,37.88,52.0,3360.0,648.0,1232,621.0,4.2813,284900.0,NEAR BAY,0.19285714285714287
-122.27,37.88,52.0,1693.0,391.0,669,367.0,3.5417,287500.0,NEAR BAY,0.23095097460129946
-122.27,37.88,44.0,2252.0,592.0,989,550.0,3.0132,272900.0,NEAR BAY,0.26287744227353466
-122.28,37.88,52.0,2495.0,491.0,1058,464.0,4.1429,259600.0,NEAR BAY,0.1967935871743487
-122.28,37.88,52.0,1193.0,200.0,506,207.0,4.1912,254500.0,NEAR BAY,0.16764459346186086
-122.28,37.88,52.0,1172.0,215.0,489,218.0,3.9167,235600.0,NEAR BAY,0.18344709897610922
-122.29,37.88,52.0,2159.0,424.0,824,388.0,3.8897,218400.0,NEAR BAY,0.19638721630384437
-122.29,37.88,48.0,2365.0,490.0,1034,475.0,3.1065,229200.0,NEAR BAY,0.20718816067653276
-122.29,37.88,46.0,1895.0,442.0,920,425.0,2.9926,192100.0,NEAR BAY,0.23324538258575198
-122.29,37.88,52.0,1650.0,395.0,841,380.0,3.556,179300.0,NEAR BAY,0.23939393939393938
-122.3,37.88,45.0,453.0,146.0,749,137.0,1.475,187500.0,NEAR BAY,0.32229580573951433
-122.3,37.88,52.0,409.0,97.0,208,98.0,1.6971,138800.0,NEAR BAY,0.2371638141809291
-122.3,37.87,10.0,503.0,118.0,228,100.0,2.1705,150000.0,NEAR BAY,0.2345924453280318
-122.3,37.86,50.0,499.0,127.0,287,128.0,2.75,140600.0,NEAR BAY,0.2545090180360721
-122.29,37.85,52.0,477.0,119.0,218,106.0,2.5682,120000.0,NEAR BAY,0.24947589098532494
-122.3,37.88,46.0,1647.0,376.0,854,355.0,2.9,144800.0,NEAR BAY,0.22829386763812992
-122.3,37.87,52.0,3123.0,749.0,1695,684.0,2.2208,144800.0,NEAR BAY,0.2398334934357989
-122.28,37.88,52.0,957.0,188.0,403,172.0,3.2344,245500.0,NEAR BAY,0.19644723092998956
-122.28,37.87,52.0,589.0,132.0,288,131.0,3.5156,200000.0,NEAR BAY,0.22410865874363328
-122.28,37.87,49.0,2026.0,548.0,963,521.0,1.9805,173700.0,NEAR BAY,0.2704837117472853
-122.29,37.87,50.0,1829.0,536.0,1129,516.0,2.6684,185600.0,NEAR BAY,0.29305631492618917
-122.29,37.87,52.0,895.0,198.0,386,204.0,3.875,182600.0,NEAR BAY,0.2212290502793296
-122.28,37.88,52.0,1909.0,416.0,811,406.0,3.0060000000000002,227900.0,NEAR BAY,0.2179151388161341
-122.28,37.87,46.0,3022.0,696.0,1293,675.0,2.543,220700.0,NEAR BAY,0.23031105228325613
-122.28,37.87,46.0,1777.0,446.0,805,431.0,2.8676,212000.0,NEAR BAY,0.2509848058525605
-122.27,37.88,52.0,2803.0,930.0,1372,876.0,2.1907,271400.0,NEAR BAY,0.33178737067427755
-122.27,37.87,30.0,1465.0,439.0,862,425.0,1.7778,268800.0,NEAR BAY,0.29965870307167236
-122.27,37.88,37.0,2619.0,682.0,1152,616.0,2.52,277800.0,NEAR BAY,0.26040473463153874
-122.26,37.88,52.0,1149.0,255.0,483,249.0,4.2788,332500.0,NEAR BAY,0.22193211488250653
-122.26,37.88,52.0,2363.0,604.0,1558,573.0,2.944,338900.0,NEAR BAY,0.2556072788827761
-122.26,37.88,52.0,2604.0,837.0,1798,769.0,1.725,287500.0,NEAR BAY,0.32142857142857145
-122.25,37.87,41.0,685.0,141.0,266,123.0,5.2289,384600.0,NEAR BAY,0.20583941605839415
-122.25,37.87,42.0,1756.0,465.0,2184,422.0,2.5562,371400.0,NEAR BAY,0.26480637813211844
-122.25,37.87,52.0,1204.0,460.0,2016,477.0,0.9490000000000001,350000.0,NEAR BAY,0.38205980066445183
-122.25,37.87,52.0,609.0,236.0,1349,250.0,1.1696,500001.0,NEAR BAY,0.38752052545155996
-122.26,37.87,52.0,1087.0,371.0,3337,350.0,1.4012,175000.0,NEAR BAY,0.34130634774609014
-122.26,37.87,52.0,2773.0,998.0,1721,949.0,1.1859,241700.0,NEAR BAY,0.3598990263252795
-122.27,37.87,35.0,3218.0,1108.0,1675,1000.0,1.7464,216700.0,NEAR BAY,0.34431323803604724
-122.27,37.87,49.0,1350.0,368.0,707,350.0,2.8846,211300.0,NEAR BAY,0.2725925925925926
-122.27,37.87,52.0,3084.0,698.0,1424,694.0,2.7372,210200.0,NEAR BAY,0.22632944228274968
-122.28,37.86,52.0,938.0,195.0,393,189.0,3.8594,196400.0,NEAR BAY,0.20788912579957355
-122.28,37.87,52.0,1813.0,353.0,828,339.0,3.5625,191700.0,NEAR BAY,0.1947049089906233
-122.28,37.87,52.0,1233.0,300.0,571,292.0,2.2788,182300.0,NEAR BAY,0.24330900243309003
-122.29,37.87,44.0,2539.0,755.0,1382,713.0,2.537,175000.0,NEAR BAY,0.29736116581331234
-122.29,37.87,46.0,1267.0,324.0,792,321.0,2.525,165900.0,NEAR BAY,0.2557221783741121
-122.29,37.86,52.0,1665.0,404.0,815,372.0,1.9946,156900.0,NEAR BAY,0.24264264264264265
-122.28,37.86,52.0,1659.0,367.0,788,346.0,2.8214,164300.0,NEAR BAY,0.2212176009644364
-122.29,37.87,52.0,2225.0,460.0,1145,430.0,2.6165,150000.0,NEAR BAY,0.20674157303370785
-122.29,37.86,50.0,2485.0,607.0,1354,563.0,1.9483,150500.0,NEAR BAY,0.2442655935613682
-122.28,37.86,52.0,2031.0,450.0,958,445.0,1.9327,169900.0,NEAR BAY,0.22156573116691286
-122.28,37.86,49.0,2932.0,668.0,1361,608.0,1.9798,147400.0,NEAR BAY,0.22783083219645292
-122.28,37.85,52.0,2246.0,472.0,1005,449.0,2.4167,152700.0,NEAR BAY,0.21015138023152272
-122.27,37.86,49.0,2052.0,435.0,924,414.0,2.5417,182700.0,NEAR BAY,0.21198830409356725
-122.28,37.86,52.0,1999.0,417.0,780,358.0,3.3906,179300.0,NEAR BAY,0.20860430215107553
-122.28,37.86,52.0,3007.0,691.0,1582,636.0,2.5652,157700.0,NEAR BAY,0.22979714000665113
-122.28,37.86,41.0,2214.0,550.0,1213,568.0,2.2845,153100.0,NEAR BAY,0.24841915085817526
-122.27,37.86,52.0,1088.0,305.0,486,267.0,2.6071,250000.0,NEAR BAY,0.2803308823529412
-122.27,37.86,52.0,834.0,186.0,494,175.0,3.15,206300.0,NEAR BAY,0.22302158273381295
-122.27,37.86,52.0,1769.0,372.0,849,365.0,2.6914,218800.0,NEAR BAY,0.21028829847371397
-122.27,37.86,52.0,2307.0,583.0,1127,548.0,1.8447,198200.0,NEAR BAY,0.2527091460771565
-122.26,37.86,35.0,5161.0,1744.0,3276,1742.0,1.6307,253600.0,NEAR BAY,0.3379190079441969
-122.26,37.86,52.0,3497.0,832.0,1493,794.0,2.9044,257400.0,NEAR BAY,0.2379182156133829
-122.26,37.86,52.0,3774.0,744.0,1461,679.0,2.9405,289500.0,NEAR BAY,0.1971383147853736
-122.26,37.86,52.0,2888.0,604.0,1253,538.0,3.3893,241700.0,NEAR BAY,0.20914127423822715
-122.25,37.86,48.0,2153.0,517.0,1656,459.0,3.0417,489600.0,NEAR BAY,0.24013005109150024
-122.25,37.86,52.0,1389.0,191.0,514,202.0,7.0897,446200.0,NEAR BAY,0.1375089992800576
-122.25,37.86,52.0,1709.0,318.0,719,295.0,5.0463,456300.0,NEAR BAY,0.1860737273259216
-122.25,37.86,52.0,1587.0,444.0,878,449.0,1.7652,336800.0,NEAR BAY,0.27977315689981097
-122.24,37.86,52.0,1668.0,225.0,517,214.0,7.8521,500001.0,NEAR BAY,0.13489208633093525
-122.24,37.85,52.0,3726.0,474.0,1366,496.0,9.3959,500001.0,NEAR BAY,0.12721417069243157
-122.25,37.86,52.0,4048.0,663.0,1316,590.0,5.3794,376900.0,NEAR BAY,0.16378458498023715
-122.26,37.85,52.0,3618.0,768.0,1508,755.0,3.2619,309600.0,NEAR BAY,0.21227197346600332
-122.27,37.85,52.0,4076.0,920.0,1800,815.0,2.7054,182300.0,NEAR BAY,0.22571148184494602
-122.27,37.85,47.0,2077.0,400.0,719,326.0,2.2431,172700.0,NEAR BAY,0.19258545979778527
-122.27,37.85,50.0,1279.0,300.0,675,255.0,1.9028,150800.0,NEAR BAY,0.23455824863174354
-122.27,37.85,52.0,1974.0,426.0,875,363.0,1.5817,153600.0,NEAR BAY,0.21580547112462006
-122.27,37.85,52.0,335.0,83.0,152,77.0,2.2841,106300.0,NEAR BAY,0.24776119402985075
-122.27,37.85,47.0,1375.0,307.0,843,319.0,1.3785,142300.0,NEAR BAY,0.22327272727272726
-122.28,37.85,52.0,610.0,145.0,281,132.0,2.9018,119400.0,NEAR BAY,0.23770491803278687
